event_key,mkey,vehicle_num,event_num,event_code,is_defining_event,tier1_name,tier1_num,tier2_name,tier2_num,soe_group,phase_group,silver_loaded_at
507,201890,1,1,550370,True,Landing,550,Landing area undershoot,370,Undershoot/Overshoot,Landing,2026-04-03 04:05:44.570293+00:00
508,200865,1,2,552230,True,Landing-landing roll,552,Loss of control on ground,230,Loss of Control (Ground),Landing,2026-04-03 04:05:44.570293+00:00
509,200865,1,3,552300,False,Landing-landing roll,552,Runway excursion,300,Runway Excursion,Landing,2026-04-03 04:05:44.570293+00:00
510,200863,1,1,300342,True,Takeoff,300,Loss of engine power (partial),342,System/Component Failure (Powerplant),Takeoff,2026-04-03 04:05:44.570293+00:00
511,200863,1,2,452440,False,Maneuvering-low-alt flying,452,Off-field or emergency landing,440,Other,Maneuvering,2026-04-03 04:05:44.570293+00:00
512,200863,1,3,600120,False,Emergency descent,600,Controlled flight into terr/obj (CFIT),120,CFIT,Emergency Descent,2026-04-03 04:05:44.570293+00:00
513,200976,1,1,550300,False,Landing,550,Runway excursion,300,Runway Excursion,Landing,2026-04-03 04:05:44.570293+00:00
514,200976,1,2,550330,True,Landing,550,Sys/Comp malf/fail (non-power),330,System/Component Failure (Non-Powerplant),Landing,2026-04-03 04:05:44.570293+00:00
515,200976,1,3,550230,False,Landing,550,Loss of control on ground,230,Loss of Control (Ground),Landing,2026-04-03 04:05:44.570293+00:00
516,200976,1,4,550470,False,Landing,550,Collision with terr/obj (non-CFIT),470,Other,Landing,2026-04-03 04:05:44.570293+00:00
517,200848,1,2,450241,True,Maneuvering,450,Aerodynamic stall/spin,241,Loss of Control (Inflight),Maneuvering,2026-04-03 04:05:44.570293+00:00
518,200848,1,3,450470,False,Maneuvering,450,Collision with terr/obj (non-CFIT),470,Other,Maneuvering,2026-04-03 04:05:44.570293+00:00
519,200853,1,1,400191,True,Enroute,400,Fuel starvation,191,Fuel,Enroute,2026-04-03 04:05:44.570293+00:00
520,200849,1,1,400000,True,Enroute,400,Unknown or undetermined,000,Other,Enroute,2026-04-03 04:05:44.570293+00:00
521,200856,1,2,508341,True,Approach-VFR pattern final,508,Loss of engine power (total),341,System/Component Failure (Powerplant),Approach,2026-04-03 04:05:44.570293+00:00
522,200856,1,3,600440,False,Emergency descent,600,Off-field or emergency landing,440,Other,Emergency Descent,2026-04-03 04:05:44.570293+00:00
523,200856,1,4,550470,False,Landing,550,Collision with terr/obj (non-CFIT),470,Other,Landing,2026-04-03 04:05:44.570293+00:00
524,200876,1,1,400440,True,Enroute,400,Off-field or emergency landing,440,Other,Enroute,2026-04-03 04:05:44.570293+00:00
525,200882,1,5,500900,True,Approach,500,Miscellaneous/other,900,,Approach,2026-04-03 04:05:44.570293+00:00
526,200850,1,1,300230,True,Takeoff,300,Loss of control on ground,230,Loss of Control (Ground),Takeoff,2026-04-03 04:05:44.570293+00:00
527,200861,1,1,350342,True,Initial climb,350,Loss of engine power (partial),342,System/Component Failure (Powerplant),Initial Climb,2026-04-03 04:05:44.570293+00:00
528,200847,1,1,500000,True,Approach,500,Unknown or undetermined,000,Other,Approach,2026-04-03 04:05:44.570293+00:00
529,200879,1,1,550241,True,Landing,550,Aerodynamic stall/spin,241,Loss of Control (Inflight),Landing,2026-04-03 04:05:44.570293+00:00
530,200879,1,2,551240,False,Landing-flare/touchdown,551,Loss of control in flight,240,Loss of Control (Inflight),Landing,2026-04-03 04:05:44.570293+00:00
531,200879,1,3,650470,False,Uncontrolled descent,650,Collision with terr/obj (non-CFIT),470,Other,Uncontrolled Descent,2026-04-03 04:05:44.570293+00:00
532,200873,1,2,552230,True,Landing-landing roll,552,Loss of control on ground,230,Loss of Control (Ground),Landing,2026-04-03 04:05:44.570293+00:00
533,200873,1,3,552400,False,Landing-landing roll,552,Other weather encounter,400,Weather,Landing,2026-04-03 04:05:44.570293+00:00
534,200873,1,4,552060,False,Landing-landing roll,552,Attempted remediation/recovery,060,,Landing,2026-04-03 04:05:44.570293+00:00
535,200873,1,5,552300,False,Landing-landing roll,552,Runway excursion,300,Runway Excursion,Landing,2026-04-03 04:05:44.570293+00:00
536,200889,1,1,500341,True,Approach,500,Loss of engine power (total),341,System/Component Failure (Powerplant),Approach,2026-04-03 04:05:44.570293+00:00
537,200930,1,1,404360,True,Enroute-descent,404,Turbulence encounter,360,Turbulence,Enroute,2026-04-03 04:05:44.570293+00:00
538,200846,1,1,552230,True,Landing-landing roll,552,Loss of control on ground,230,Loss of Control (Ground),Landing,2026-04-03 04:05:44.570293+00:00
539,200844,1,2,154231,True,Standing-engine(s) shutdown,154,Dynamic rollover,231,Loss of Control (Ground),Standing,2026-04-03 04:05:44.570293+00:00
540,200854,1,2,552400,False,Landing-landing roll,552,Other weather encounter,400,Weather,Landing,2026-04-03 04:05:44.570293+00:00
541,200854,1,3,552230,True,Landing-landing roll,552,Loss of control on ground,230,Loss of Control (Ground),Landing,2026-04-03 04:05:44.570293+00:00
542,200854,1,4,552096,False,Landing-landing roll,552,Nose over/nose down,096,Abnormal Runway Contact,Landing,2026-04-03 04:05:44.570293+00:00
543,200854,1,5,552060,False,Landing-landing roll,552,Attempted remediation/recovery,060,,Landing,2026-04-03 04:05:44.570293+00:00
544,200854,1,6,552300,False,Landing-landing roll,552,Runway excursion,300,Runway Excursion,Landing,2026-04-03 04:05:44.570293+00:00
545,200843,1,1,452470,True,Maneuvering-low-alt flying,452,Collision with terr/obj (non-CFIT),470,Other,Maneuvering,2026-04-03 04:05:44.570293+00:00
546,200843,1,2,452060,False,Maneuvering-low-alt flying,452,Attempted remediation/recovery,060,,Maneuvering,2026-04-03 04:05:44.570293+00:00
547,200894,1,1,550092,True,Landing,550,Hard landing,092,Abnormal Runway Contact,Landing,2026-04-03 04:05:44.570293+00:00
548,200841,1,2,453240,True,Maneuvering-hover,453,Loss of control in flight,240,Loss of Control (Inflight),Maneuvering,2026-04-03 04:05:44.570293+00:00
549,200841,1,3,650470,False,Uncontrolled descent,650,Collision with terr/obj (non-CFIT),470,Other,Uncontrolled Descent,2026-04-03 04:05:44.570293+00:00
550,200845,1,1,550230,True,Landing,550,Loss of control on ground,230,Loss of Control (Ground),Landing,2026-04-03 04:05:44.570293+00:00
551,200845,1,2,553060,False,Landing-aborted after touchdown,553,Attempted remediation/recovery,060,,Landing,2026-04-03 04:05:44.570293+00:00
552,200845,1,3,550300,False,Landing,550,Runway excursion,300,Runway Excursion,Landing,2026-04-03 04:05:44.570293+00:00
553,200839,1,2,553230,False,Landing-aborted after touchdown,553,Loss of control on ground,230,Loss of Control (Ground),Landing,2026-04-03 04:05:44.570293+00:00
554,200839,1,3,551230,True,Landing-flare/touchdown,551,Loss of control on ground,230,Loss of Control (Ground),Landing,2026-04-03 04:05:44.570293+00:00
555,200840,1,1,300091,True,Takeoff,300,Tailstrike,091,Abnormal Runway Contact,Takeoff,2026-04-03 04:05:44.570293+00:00
556,202581,1,1,601092,True,Autorotation,601,Hard landing,092,Abnormal Runway Contact,Emergency Descent,2026-04-03 04:05:44.570293+00:00
557,200837,1,2,552330,True,Landing-landing roll,552,Sys/Comp malf/fail (non-power),330,System/Component Failure (Non-Powerplant),Landing,2026-04-03 04:05:44.570293+00:00
558,200852,1,2,550380,True,Landing,550,Landing area overshoot,380,Undershoot/Overshoot,Landing,2026-04-03 04:05:44.570293+00:00
559,200852,1,3,550300,False,Landing,550,Runway excursion,300,Runway Excursion,Landing,2026-04-03 04:05:44.570293+00:00
560,200852,1,4,550470,False,Landing,550,Collision with terr/obj (non-CFIT),470,Other,Landing,2026-04-03 04:05:44.570293+00:00
561,200858,1,3,552380,True,Landing-landing roll,552,Landing area overshoot,380,Undershoot/Overshoot,Landing,2026-04-03 04:05:44.570293+00:00
562,200835,1,1,100030,True,Prior to flight,100,Preflight or dispatch event,030,Other,Standing,2026-04-03 04:05:44.570293+00:00
563,200859,1,1,550094,True,Landing,550,Landing gear collapse,094,Abnormal Runway Contact,Landing,2026-04-03 04:05:44.570293+00:00
564,200862,1,2,300490,True,Takeoff,300,Collision during takeoff/land,490,Collision on Takeoff or Landing,Takeoff,2026-04-03 04:05:44.570293+00:00
565,200883,1,1,153900,True,Standing-engine(s) operating,153,Miscellaneous/other,900,,Standing,2026-04-03 04:05:44.570293+00:00
566,200831,1,1,550096,False,Landing,550,Nose over/nose down,096,Abnormal Runway Contact,Landing,2026-04-03 04:05:44.570293+00:00
567,200831,1,2,550230,True,Landing,550,Loss of control on ground,230,Loss of Control (Ground),Landing,2026-04-03 04:05:44.570293+00:00
568,200984,1,1,550094,False,Landing,550,Landing gear collapse,094,Abnormal Runway Contact,Landing,2026-04-03 04:05:44.570293+00:00
569,200984,1,2,550095,True,Landing,550,Landing gear not configured,095,Abnormal Runway Contact,Landing,2026-04-03 04:05:44.570293+00:00
570,200984,1,3,550332,False,Landing,550,Electrical system malf/failure,332,System/Component Failure (Non-Powerplant),Landing,2026-04-03 04:05:44.570293+00:00
571,200860,1,2,100020,False,Prior to flight,100,Aircraft servicing event,020,Ground Handling,Standing,2026-04-03 04:05:44.570293+00:00
572,200860,1,3,100193,True,Prior to flight,100,Fuel contamination,193,Fuel,Standing,2026-04-03 04:05:44.570293+00:00
573,200860,1,4,350341,False,Initial climb,350,Loss of engine power (total),341,System/Component Failure (Powerplant),Initial Climb,2026-04-03 04:05:44.570293+00:00
574,200819,1,2,550094,True,Landing,550,Landing gear collapse,094,Abnormal Runway Contact,Landing,2026-04-03 04:05:44.570293+00:00
575,200829,1,1,550096,True,Landing,550,Nose over/nose down,096,Abnormal Runway Contact,Landing,2026-04-03 04:05:44.570293+00:00
576,200833,1,1,402341,True,Enroute-cruise,402,Loss of engine power (total),341,System/Component Failure (Powerplant),Enroute,2026-04-03 04:05:44.570293+00:00
577,200901,1,1,500360,True,Approach,500,Turbulence encounter,360,Turbulence,Approach,2026-04-03 04:05:44.570293+00:00
578,200826,1,1,400341,True,Enroute,400,Loss of engine power (total),341,System/Component Failure (Powerplant),Enroute,2026-04-03 04:05:44.570293+00:00
579,200884,1,1,301300,True,Takeoff-rejected takeoff,301,Runway excursion,300,Runway Excursion,Takeoff,2026-04-03 04:05:44.570293+00:00
580,200884,1,2,300900,False,Takeoff,300,Miscellaneous/other,900,,Takeoff,2026-04-03 04:05:44.570293+00:00
581,200822,1,1,552230,True,Landing-landing roll,552,Loss of control on ground,230,Loss of Control (Ground),Landing,2026-04-03 04:05:44.570293+00:00
582,200822,1,2,552400,False,Landing-landing roll,552,Other weather encounter,400,Weather,Landing,2026-04-03 04:05:44.570293+00:00
583,200822,1,3,552300,False,Landing-landing roll,552,Runway excursion,300,Runway Excursion,Landing,2026-04-03 04:05:44.570293+00:00
584,200822,1,4,552060,False,Landing-landing roll,552,Attempted remediation/recovery,060,,Landing,2026-04-03 04:05:44.570293+00:00
585,200822,1,5,552096,False,Landing-landing roll,552,Nose over/nose down,096,Abnormal Runway Contact,Landing,2026-04-03 04:05:44.570293+00:00
586,200808,1,1,402000,True,Enroute-cruise,402,Unknown or undetermined,000,Other,Enroute,2026-04-03 04:05:44.570293+00:00
587,201731,1,1,551090,True,Landing-flare/touchdown,551,Abnormal runway contact,090,Abnormal Runway Contact,Landing,2026-04-03 04:05:44.570293+00:00
588,201731,1,2,551060,False,Landing-flare/touchdown,551,Attempted remediation/recovery,060,,Landing,2026-04-03 04:05:44.570293+00:00
589,201731,1,3,551470,False,Landing-flare/touchdown,551,Collision with terr/obj (non-CFIT),470,Other,Landing,2026-04-03 04:05:44.570293+00:00
590,200888,1,1,400341,True,Enroute,400,Loss of engine power (total),341,System/Component Failure (Powerplant),Enroute,2026-04-03 04:05:44.570293+00:00
591,200872,1,1,552470,True,Landing-landing roll,552,Collision with terr/obj (non-CFIT),470,Other,Landing,2026-04-03 04:05:44.570293+00:00
592,200828,1,2,551090,True,Landing-flare/touchdown,551,Abnormal runway contact,090,Abnormal Runway Contact,Landing,2026-04-03 04:05:44.570293+00:00
593,200814,1,1,551230,True,Landing-flare/touchdown,551,Loss of control on ground,230,Loss of Control (Ground),Landing,2026-04-03 04:05:44.570293+00:00
594,200814,1,2,552400,False,Landing-landing roll,552,Other weather encounter,400,Weather,Landing,2026-04-03 04:05:44.570293+00:00
595,200814,1,3,552300,False,Landing-landing roll,552,Runway excursion,300,Runway Excursion,Landing,2026-04-03 04:05:44.570293+00:00
596,200866,1,1,551095,True,Landing-flare/touchdown,551,Landing gear not configured,095,Abnormal Runway Contact,Landing,2026-04-03 04:05:44.570293+00:00
597,200891,1,1,400332,False,Enroute,400,Electrical system malf/failure,332,System/Component Failure (Non-Powerplant),Enroute,2026-04-03 04:05:44.570293+00:00
598,200891,1,2,400341,True,Enroute,400,Loss of engine power (total),341,System/Component Failure (Powerplant),Enroute,2026-04-03 04:05:44.570293+00:00
599,200870,1,2,250402,True,Taxi,250,Loss of visual reference,402,Weather,Taxi,2026-04-03 04:05:44.570293+00:00
600,200870,1,3,250470,False,Taxi,250,Collision with terr/obj (non-CFIT),470,Other,Taxi,2026-04-03 04:05:44.570293+00:00
601,201791,1,1,552230,False,Landing-landing roll,552,Loss of control on ground,230,Loss of Control (Ground),Landing,2026-04-03 04:05:44.570293+00:00
602,201791,1,2,552300,False,Landing-landing roll,552,Runway excursion,300,Runway Excursion,Landing,2026-04-03 04:05:44.570293+00:00
603,201791,1,3,552330,True,Landing-landing roll,552,Sys/Comp malf/fail (non-power),330,System/Component Failure (Non-Powerplant),Landing,2026-04-03 04:05:44.570293+00:00
604,201791,1,4,552094,False,Landing-landing roll,552,Landing gear collapse,094,Abnormal Runway Contact,Landing,2026-04-03 04:05:44.570293+00:00
605,201791,1,5,552093,False,Landing-landing roll,552,Dragged wing/rotor/float/other,093,Abnormal Runway Contact,Landing,2026-04-03 04:05:44.570293+00:00
606,200895,1,1,350490,True,Initial climb,350,Collision during takeoff/land,490,Collision on Takeoff or Landing,Initial Climb,2026-04-03 04:05:44.570293+00:00
607,200803,1,1,350401,True,Initial climb,350,VFR encounter with IMC,401,Weather,Initial Climb,2026-04-03 04:05:44.570293+00:00
608,200803,1,2,350241,False,Initial climb,350,Aerodynamic stall/spin,241,Loss of Control (Inflight),Initial Climb,2026-04-03 04:05:44.570293+00:00
609,200803,1,3,350470,False,Initial climb,350,Collision with terr/obj (non-CFIT),470,Other,Initial Climb,2026-04-03 04:05:44.570293+00:00
610,200825,1,1,551092,True,Landing-flare/touchdown,551,Hard landing,092,Abnormal Runway Contact,Landing,2026-04-03 04:05:44.570293+00:00
611,200825,1,2,551090,False,Landing-flare/touchdown,551,Abnormal runway contact,090,Abnormal Runway Contact,Landing,2026-04-03 04:05:44.570293+00:00
612,201860,1,1,300000,True,Takeoff,300,Unknown or undetermined,000,Other,Takeoff,2026-04-03 04:05:44.570293+00:00
613,200869,1,1,400342,True,Enroute,400,Loss of engine power (partial),342,System/Component Failure (Powerplant),Enroute,2026-04-03 04:05:44.570293+00:00
614,200869,1,2,600440,False,Emergency descent,600,Off-field or emergency landing,440,Other,Emergency Descent,2026-04-03 04:05:44.570293+00:00
615,200802,1,1,300333,True,Takeoff,300,Flight control sys malf/fail,333,System/Component Failure (Non-Powerplant),Takeoff,2026-04-03 04:05:44.570293+00:00
616,200802,1,2,100050,False,Prior to flight,100,Aircraft inspection event,050,Other,Standing,2026-04-03 04:05:44.570293+00:00
617,200802,1,3,650470,False,Uncontrolled descent,650,Collision with terr/obj (non-CFIT),470,Other,Uncontrolled Descent,2026-04-03 04:05:44.570293+00:00
618,201049,1,1,402470,True,Enroute-cruise,402,Collision with terr/obj (non-CFIT),470,Other,Enroute,2026-04-03 04:05:44.570293+00:00
619,200815,1,1,404330,True,Enroute-descent,404,Sys/Comp malf/fail (non-power),330,System/Component Failure (Non-Powerplant),Enroute,2026-04-03 04:05:44.570293+00:00
620,200913,1,1,300320,True,Takeoff,300,Runway incursion veh/AC/person,320,Runway Incursion,Takeoff,2026-04-03 04:05:44.570293+00:00
621,200811,1,1,450341,True,Maneuvering,450,Loss of engine power (total),341,System/Component Failure (Powerplant),Maneuvering,2026-04-03 04:05:44.570293+00:00
622,200801,1,1,300342,True,Takeoff,300,Loss of engine power (partial),342,System/Component Failure (Powerplant),Takeoff,2026-04-03 04:05:44.570293+00:00
623,200816,1,1,601900,True,Autorotation,601,Miscellaneous/other,900,,Emergency Descent,2026-04-03 04:05:44.570293+00:00
624,200793,1,1,300230,True,Takeoff,300,Loss of control on ground,230,Loss of Control (Ground),Takeoff,2026-04-03 04:05:44.570293+00:00
625,200791,1,1,551370,True,Landing-flare/touchdown,551,Landing area undershoot,370,Undershoot/Overshoot,Landing,2026-04-03 04:05:44.570293+00:00
626,200796,1,1,350333,True,Initial climb,350,Flight control sys malf/fail,333,System/Component Failure (Non-Powerplant),Initial Climb,2026-04-03 04:05:44.570293+00:00
627,200810,1,2,450341,True,Maneuvering,450,Loss of engine power (total),341,System/Component Failure (Powerplant),Maneuvering,2026-04-03 04:05:44.570293+00:00
628,200810,1,4,552490,False,Landing-landing roll,552,Collision during takeoff/land,490,Collision on Takeoff or Landing,Landing,2026-04-03 04:05:44.570293+00:00
629,200817,1,1,550320,True,Landing,550,Runway incursion veh/AC/person,320,Runway Incursion,Landing,2026-04-03 04:05:44.570293+00:00
630,200786,1,1,404000,True,Enroute-descent,404,Unknown or undetermined,000,Other,Enroute,2026-04-03 04:05:44.570293+00:00
631,200789,1,1,552230,True,Landing-landing roll,552,Loss of control on ground,230,Loss of Control (Ground),Landing,2026-04-03 04:05:44.570293+00:00
632,200797,1,1,400190,True,Enroute,400,Fuel related,190,Fuel,Enroute,2026-04-03 04:05:44.570293+00:00
633,200790,1,1,402120,True,Enroute-cruise,402,Controlled flight into terr/obj (CFIT),120,CFIT,Enroute,2026-04-03 04:05:44.570293+00:00
634,200806,1,1,402331,True,Enroute-cruise,402,Pressure/environ sys malf/fail,331,System/Component Failure (Non-Powerplant),Enroute,2026-04-03 04:05:44.570293+00:00
635,200779,1,1,402341,True,Enroute-cruise,402,Loss of engine power (total),341,System/Component Failure (Powerplant),Enroute,2026-04-03 04:05:44.570293+00:00
636,200813,1,1,509240,True,Approach-VFR go-around,509,Loss of control in flight,240,Loss of Control (Inflight),Approach,2026-04-03 04:05:44.570293+00:00
637,200809,1,1,550095,True,Landing,550,Landing gear not configured,095,Abnormal Runway Contact,Landing,2026-04-03 04:05:44.570293+00:00
638,200827,1,2,552338,True,Landing-landing roll,552,Part(s) separation from AC,338,System/Component Failure (Non-Powerplant),Landing,2026-04-03 04:05:44.570293+00:00
639,200827,1,3,552230,False,Landing-landing roll,552,Loss of control on ground,230,Loss of Control (Ground),Landing,2026-04-03 04:05:44.570293+00:00
640,200827,1,4,552096,False,Landing-landing roll,552,Nose over/nose down,096,Abnormal Runway Contact,Landing,2026-04-03 04:05:44.570293+00:00
641,200795,1,1,401901,True,Enroute-climb to cruise,401,Birdstrike,901,Other,Enroute,2026-04-03 04:05:44.570293+00:00
642,200805,1,1,551090,True,Landing-flare/touchdown,551,Abnormal runway contact,090,Abnormal Runway Contact,Landing,2026-04-03 04:05:44.570293+00:00
643,200959,1,1,500333,True,Approach,500,Flight control sys malf/fail,333,System/Component Failure (Non-Powerplant),Approach,2026-04-03 04:05:44.570293+00:00
644,200785,1,1,400342,True,Enroute,400,Loss of engine power (partial),342,System/Component Failure (Powerplant),Enroute,2026-04-03 04:05:44.570293+00:00
645,200785,1,2,600440,False,Emergency descent,600,Off-field or emergency landing,440,Other,Emergency Descent,2026-04-03 04:05:44.570293+00:00
646,200785,1,3,551093,False,Landing-flare/touchdown,551,Dragged wing/rotor/float/other,093,Abnormal Runway Contact,Landing,2026-04-03 04:05:44.570293+00:00
647,200778,1,1,300081,True,Takeoff,300,AC/prop/rotor contact w person,081,Ground Handling,Takeoff,2026-04-03 04:05:44.570293+00:00
648,200770,1,1,553470,True,Landing-aborted after touchdown,553,Collision with terr/obj (non-CFIT),470,Other,Landing,2026-04-03 04:05:44.570293+00:00
649,200890,1,1,552094,True,Landing-landing roll,552,Landing gear collapse,094,Abnormal Runway Contact,Landing,2026-04-03 04:05:44.570293+00:00
650,200777,1,1,552094,True,Landing-landing roll,552,Landing gear collapse,094,Abnormal Runway Contact,Landing,2026-04-03 04:05:44.570293+00:00
651,200726,1,1,402341,True,Enroute-cruise,402,Loss of engine power (total),341,System/Component Failure (Powerplant),Enroute,2026-04-03 04:05:44.570293+00:00
652,200772,1,1,451850,True,Maneuvering-aerobatics,451,Medical event,850,Other,Maneuvering,2026-04-03 04:05:44.570293+00:00
653,200763,1,1,990000,True,Unknown,990,Unknown or undetermined,000,Other,Unknown,2026-04-03 04:05:44.570293+00:00
654,200769,1,2,508241,True,Approach-VFR pattern final,508,Aerodynamic stall/spin,241,Loss of Control (Inflight),Approach,2026-04-03 04:05:44.570293+00:00
655,200775,1,1,402341,True,Enroute-cruise,402,Loss of engine power (total),341,System/Component Failure (Powerplant),Enroute,2026-04-03 04:05:44.570293+00:00
656,200775,1,2,551096,False,Landing-flare/touchdown,551,Nose over/nose down,096,Abnormal Runway Contact,Landing,2026-04-03 04:05:44.570293+00:00
657,200764,1,1,551240,True,Landing-flare/touchdown,551,Loss of control in flight,240,Loss of Control (Inflight),Landing,2026-04-03 04:05:44.570293+00:00
658,200757,1,1,452270,True,Maneuvering-low-alt flying,452,Abrupt maneuver,270,Abrupt Maneuver,Maneuvering,2026-04-03 04:05:44.570293+00:00
659,200824,1,1,500900,True,Approach,500,Miscellaneous/other,900,,Approach,2026-04-03 04:05:44.570293+00:00
