"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"ENG25WA033","ACC","200105","2025-04-10T09:25:00Z","Petersgrat Mountain","Other Foreign","Switzerland",,"HB-ZWF","65299","false","Aviation","","2025-08-18T04:00:00Z",,"Serious","0","2","0","2",,,,,"46","49","BELL","505","HELI","LSVP","Petersgrat Mountain Landing Site","false",,,,,"UNK","Destroyed",,"Mountain Flyers","N/A",,"Final","","None"
"DCA25WA193","OCC","200079","2025-04-10T07:18:00Z","Dushanbe","Other Foreign","Tajikistan",,"EP-VAI",,"false","Aviation","",,,"None","0","0","0","0",,,,,,,"BOEING","737",,,,"false",,,"NSCH",,"129",,,"Airline Varesh Airlines","N/A",,,"","None"
"ERA25LA169","ACC","199984","2025-04-09T16:05:00Z","Fredericksburg","Virginia","United States",,"N2Z","E-2514","false","Aviation","",,,"Minor","0","0","2","2","0",,,,"38.268877000000003","-77.593388000000004","BEECH","A36","AIR",,,"false","1",,,"INST","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199984/pdf"
"CEN25LA152","ACC","199990","2025-04-09T13:00:00Z","Jeanerette","Louisiana","United States",,"N941KW","941","false","Aviation","DirectorBrief","2025-06-05T04:00:00Z","2025-06-05T17:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain airplane control during the landing roll.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - (general) - Response/compensation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained",,"29.899069000000001","-91.665999999999997","CORBEN","JUNIOR ACE","AIR","2R1","Le Maire Memorial Airport","true","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199990","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199990/pdf"
"GAA25WA140","ACC","200027","2025-04-09T12:30:00Z","Campina Grande","Other Foreign","Brazil",,"PT-WVL","15067344","false","Aviation","","2025-07-08T04:00:00Z",,"Minor","0","0","2","2",,,,,"-7.1783330000000003","-35.990278000000004","CESSNA","150","AIR","SNKB","Campina Grande Flying Club Aerodrome","false","1","REC",,"FERY","NUSN","Substantial","VMC","CESED-CENTRO DE ENS.SUP.E DESENVOLV.LTDA","N/A",,"Final","","None"
"ANC25LA033","ACC","200006","2025-04-09T11:30:00Z","Bethel","Alaska","United States",,"N57617","18-7709125","false","Aviation","DirectorBrief","2025-08-11T04:00:00Z","2025-08-11T17:00:00Z","None","0","0","0","0",,"The pilot's delayed decision to abort the takeoff when the airplane was not attaining sufficient airspeed for takeoff and subsequently departed the end of the lake and collided with terrain.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Surface speed/braking - Capability exceeded, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Snow/slush/ice covered surface - Effect on operation",,"60.801349999999999","-161.82300000000001","PIPER","PA-18-150","AIR",,,"false","1","REC",,"OWRK","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200006","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200006/pdf"
"CEN25FA148","ACC","199980","2025-04-08T15:59:00Z","Haskell","Oklahoma","United States",,"N5RR","326","false","Aviation","",,,"Fatal","1","0","0","1","0",,,,"35.833362999999999","-95.662653000000006","ANUSIEWICZ","CASSUTT III M","AIR",,,"true","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199980/pdf"
"WPR25LA135","ACC","200022","2025-04-08T15:55:00Z","Douglas","Arizona","United States",,"N443VA","043","false","Aviation","DirectorBrief","2025-06-20T04:00:00Z","2025-06-20T17:00:00Z","None","0","0","0","0","0","The malfunction of the throttle servo which resulted in the complete loss of engine power.","Aircraft - Aircraft power plant - Engine controls - Power lever - Malfunction",,"31.478424","-109.60035999999999","MARTIN UAV","VBAT","UNMANNED","DUG","BISBEE DOUGLAS INTL","false","1","REC",,"FLTS","091","Substantial","VMC","NORTHROP GRUMMAN","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200022","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200022/pdf"
"CEN25LA149","ACC","199982","2025-04-08T14:08:00Z","Platteville","Wisconsin","United States",,"N568RD","30-15-03","false","Aviation","",,,"Serious","0","1","0","1","0",,,,"42.685220000000001","-90.454583999999997","PPHU EKOLOT","KR-030 TOPAZ","AIR","PVB",,"false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199982/pdf"
"CEN25LA147","ACC","199978","2025-04-08T09:51:00Z","Zeeland","Michigan","United States",,"N6561F","15063161","false","Aviation","DirectorBrief","2026-01-09T05:00:00Z","2026-01-09T19:00:00Z","None","0","0","0","0","0","The flight instructor’s failure to maintain control of the airplane during the go-around which led to the airplane exceeding its critical angle-of-attack and entering an aerodynamic stall at a low altitude. Contributing to the accident was the flight instructor’s delayed remedial action and her failure to ensure that the student had relinquished control of the airplane during the go-around.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Yaw control - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Not attained/maintained, Personnel issues - Action/decision - Action - Delayed action - Instructor/check pilot, Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Instructor/check pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Instructor/check pilot",,"42.817176000000003","-85.927916999999994","CESSNA","150F","AIR","Z98","Ottawa Executive Airport","false","1","REC",,"INST","091","Substantial","VMC","Wings Aero LLC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199978","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199978/pdf"
"CEN25LA153","ACC","200011","2025-04-07T15:30:00Z","Wausau","Wisconsin","United States",,"N1526F","1850869","false","Aviation","DirectorBrief","2025-06-05T04:00:00Z","2025-06-05T17:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain directional control while landing in shifting wind conditions.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Sudden wind shift - Effect on operation",,"44.924416999999998","-89.622609999999995","CESSNA","185","AIR","AUW","WAUSAU DOWNTOWN","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200011","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200011/pdf"
"CEN25LA146","ACC","199973","2025-04-07T10:00:00Z","Ault","Colorado","United States",,"N8282V","28-8116060","false","Aviation","DirectorBrief","2025-05-29T04:00:00Z","2025-05-29T18:00:00Z","None","0","0","0","0","0","The flight instructor’s failure to maintain terrain clearance during an attempted go-around, which resulted in a collision with a fence post.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Instructor/check pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Personnel issues - Psychological - Attention/monitoring - Task monitoring/vigilance - Instructor/check pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Instructor/check pilot",,"40.724943000000003","-104.62220000000001","PIPER","PA28","AIR",,,"false","1","REC",,"INST","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199973","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199973/pdf"
"WPR25LA124","ACC","199972","2025-04-07T07:06:00Z","North Bend","Oregon","United States",,"N826E","42000170","false","Aviation","",,,"Serious","0","1","4","5",,,,,"43.423887999999998","-124.23847000000001","HONDA AIRCRAFT CO LLC","HA-420","AIR","OTH","Southwest Oregon Regional Airport","false","2",,,"EXEC","091","Substantial","Unknown","ANDY LEAVITT ENTERPRISES LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199972/pdf"
