"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"ERA25LA317","ACC","200865","2025-08-25T18:50:00Z","Knoxville","Tennessee","United States",,"N4584C","25528","false","Aviation","DirectorBrief","2025-11-20T05:00:00Z","2025-11-20T18:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain directional control during landing roll in a crosswind, which resulted in a runway excursion and a subsequent ground loop.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Response/compensation",,"36","-84","CESSNA","170B","AIR","EKQ","WAYNE COUNTY","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200865","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200865/pdf"
"WPR25LA259","ACC","200863","2025-08-25T15:56:00Z","Puyallup","Washington","United States",,"N538SF","C0694","false","Aviation","",,,"Serious","0","1","1","2",,,,,"47.103920000000002","-122.2872","CZECH AIRCRAFT GROUP SRO","SPORTCRUISER","AIR","PLU","PIERCE COUNTY/THUN FLD","false","1",,,"FLTS","091","Substantial","VMC","Spana Flight","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200863/pdf"
"ERA25LA339","ACC","200976","2025-08-24T20:30:00Z","Charleston","West Virginia","United States",,"N241MU","10052","false","Aviation","DirectorBrief","2025-12-04T05:00:00Z","2025-12-04T18:00:00Z","None","0","0","0","0",,"A flat left main landing gear tire, which resulted in a loss of directional control and runway excursion during landing.","Aircraft - Aircraft systems - Landing gear system - Tire casing - Failure, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Attain/maintain not possible",,"38.376013","-81.592894000000001","CIRRUS DESIGN CORP","SR20","AIR","CRW","WEST VIRGINIA INTL YEAGER","false","1","REC",,"INST","091","Substantial","VMC","MARSHALL UNIVERSITY","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200976","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200976/pdf"
"CEN25FA339","ACC","200848","2025-08-24T20:26:00Z","Concordia","Kansas","United States",,"N2757A","0494491","false","Aviation","",,,"Fatal","1","0","0","1","0",,,,"39.550083000000001","-97.646394000000001","RANS","S-12 Airaile","AIR","CNK","Blosser Municipal Airport","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200848/pdf"
"CEN25LA342","ACC","200853","2025-08-24T19:54:00Z","Granbury","Texas","United States",,"N376CD","1425","false","Aviation","DirectorBrief","2025-09-26T04:00:00Z","2025-09-26T17:00:00Z","None","0","0","0","0","0","The pilot’s inadequate fuel management, which resulted in a total loss of engine power due to fuel starvation.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Personnel issues - Action/decision - Action - Lack of action - Pilot",,"32.492621999999997","-97.734306000000004","CIRRUS DESIGN CORP","SR22","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200853","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200853/pdf"
"GAA25WA243","ACC","200849","2025-08-24T16:45:00Z","Mitu","Other Foreign","Colombia",,"HK1833","CU20603274","false","Aviation","","2025-11-24T05:00:00Z",,"Fatal","4","0","0","4",,,,,"0.41500100000000001","-70.191100000000006","CESSNA","TU206","AIR",,,"false","1",,,"OWRK","NUSC","Destroyed",,"SERVICIOS AEROEOS ESPECIALES GLOBAL LIFE AMBULANCIAS S.A.S.","N/A",,"Final","","None"
"ERA25LA313","ACC","200856","2025-08-24T16:00:00Z","Gulf Shores","Alabama","United States",,"N855DC","E-3585","false","Aviation","",,,"Serious","0","2","0","2","0",,,,"30.290225","-87.683027999999993","Raytheon Aircraft Company","A36","AIR","JKA","GULF SHORES INTL/JACK EDWARDS FLD","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200856/pdf"
"WPR25LA265","ACC","200876","2025-08-24T16:00:00Z","Taylor","Arizona","United States",,"N3151N","13409","false","Aviation","",,,"None","0","0","0","0",,,,,"34.467277000000003","-110.06441","CESSNA","120","AIR","TYL",,"false","1",,,"PERS","091","Substantial",,"JOHNSON RANDON E","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200876/pdf"
"CEN25LA340","ACC","200850","2025-08-24T13:50:00Z","Highland","Illinois","United States",,"N424BG","5548CB","false","Aviation","DirectorBrief","2025-10-02T04:00:00Z","2025-10-02T17:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain directional control during takeoff which resulted in a collision with a parked vehicle.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"38.777073999999999","-89.642111","BURKHART GROB FLUGZEUGBAU","G102 CLUB ASTIR IIIB","GLI","H07","HIGHLAND-WINET","false","0",,,"PERS","091","Substantial","VMC","ST LOUIS SOARING ASSOCIATION INC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200850","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200850/pdf"
"ANC25LA094","ACC","200861","2025-08-24T09:20:00Z","Chicken","Alaska","United States",,"N7771N","28-5218","false","Aviation","",,,"Minor","0","0","2","2",,,,,"64.075670000000002","-141.96028999999999","PIPER","PA-28-180","AIR","CKX","Chicken","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200861/pdf"
"ERA25FA310","ACC","200847","2025-08-23T19:25:00Z","Milledgeville","Georgia","United States",,"N7664Q","310Q0443","false","Aviation","",,,"Fatal","1","0","0","1","0",,,,"33.145364000000001","-83.367474999999999","CESSNA","310Q","AIR","MLJ","BALDWIN COUNTY RGNL","false","2",,,"PERS","091","Destroyed","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200847/pdf"
"ERA25LA320","ACC","200879","2025-08-23T15:30:00Z","Livermore Falls","Maine","United States",,"N170JL","25560","false","Aviation","",,,"None","0","0","0","0","0",,,,"44.409762000000001","-70.146199999999993","CESSNA","170B","AIR","B10","Bowman Field Airport","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200879/pdf"
"WPR25LA263","ACC","200873","2025-08-23T14:45:00Z","Lakeview","Oregon","United States",,"N185GG","18502787","false","Aviation","DirectorBrief","2025-09-26T04:00:00Z","2025-09-26T17:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain directional control during the landing roll, in gusting crosswind conditions.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation",,"42.156239999999997","-120.40376999999999","CESSNA","A185F","AIR","LKV","Lake County Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200873","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200873/pdf"
"GAA25WA246","ACC","200889","2025-08-23T14:42:00Z","Sanat Ana del Yacuma","Other Foreign","Bolivia",,"CP-2872",,"false","Aviation","",,,"None","0","0","0","0",,,,,,,"ROCKWELL","112",,,,"false",,,,,"NUSN",,,,"N/A",,,"","None"
"DCA25LA312","ACC","200930","2025-08-23T14:40:00Z","Miami","Florida","United States",,"N805WA","53470","false","Aviation","",,,"Serious","0","1","0","1",,,,,"25.799028","-80.282634000000002","MCDONNELL DOUGLAS AIRCRAFT CO","MD 83","AIR",,,"false","2",,"SCHD",,"121","None",,"World Atlantic Airlines","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200930/pdf"
"ANC25LA093","ACC","200846","2025-08-23T13:15:00Z","Anchorage","Alaska","United States",,"N7050K","20-158","false","Aviation","",,,"None","0","0","0","0",,,,,"61.216436000000002","-149.83206000000001","PIPER","PA-20","AIR","MRI",,"false","1",,,"INST","091","Substantial",,,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200846/pdf"
"CEN25LA337","ACC","200844","2025-08-23T12:15:00Z","Caseville","Michigan","United States",,"N707EE","72-21159","false","Aviation","DirectorBrief","2025-12-11T05:00:00Z","2025-12-11T18:00:00Z","Minor","0","0","1","1",,"The front seat passenger’s inadvertent movement of the cyclic control resulting in a dynamic rollover after landing. Contributing to the accident was the pilot’s decision to leave the dual flight controls installed with a non-pilot passenger in the front seat.","Personnel issues - Experience/knowledge - Knowledge - Knowledge of equipment - Passenger, Personnel issues - Action/decision - (general) - (general) - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Lateral/bank control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft systems - Flight control system - Control column section - Unintentional use/operation",,"43.930751999999998","-83.273537000000005","BELL","OH-58A","HELI",,,"false","1","TS",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200844","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200844/pdf"
"ERA25LA312","ACC","200854","2025-08-23T11:00:00Z","Fitchburg","Massachusetts","United States",,"N2589V","18094","false","Aviation","DirectorBrief","2025-12-18T05:00:00Z","2025-12-18T18:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain directional control during the landing roll with a quartering tailwind.","Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Effect on operation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"42.552157999999999","-71.757007000000002","CESSNA","170","AIR","FIT","FITCHBURG MUNI","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200854","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200854/pdf"
"CEN25LA336","ACC","200843","2025-08-23T10:35:00Z","Argusville","North Dakota","United States",,"N7239Z","25-3163","false","Aviation","DirectorBrief","2026-01-15T05:00:00Z","2026-01-15T18:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain clearance from terrain while maneuvering at low altitude.","Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Environmental issues - Physical environment - Object/animal/substance - Wire - Awareness of condition",,"47.052199999999999","-96.9345","PIPER","PA-25-235","AIR","NA60","Dakota Airport","false","1","REC",,"AAPL","137","Substantial","VMC","Zachary Wolf","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200843","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200843/pdf"
"ERA25LA321","ACC","200882","2025-08-22T20:45:00Z","Walbridge","Ohio","United States",,"N591KY","LP2025-03","false","Aviation","DirectorBrief","2025-11-20T05:00:00Z","2025-11-20T18:00:00Z","None","0","0","0","0",,"The balloon pilot’s failure to see and avoid powerlines during an off-field airport landing.","Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot, Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot",,"41.566167999999998","-83.465816000000004","AIR FLY BALONISMO E INFLAVEIS","AF-SS-94","BALL","TDZ","TOLEDO EXEC","false","0",,,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200882","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200882/pdf"
"ERA25LA323","ACC","200894","2025-08-22T17:40:00Z","Spring Hill","Florida","United States",,"N2460A","17280932","false","Aviation","DirectorBrief","2025-11-20T05:00:00Z","2025-11-20T18:00:00Z","None","0","0","0","0","0","The pilot’s improper landing flare, which resulted in a hard, bounced landing and substantial damage to the airplane’s fuselage.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"28.469325999999999","-82.455167000000003","CESSNA","172","AIR","BKV","BROOKSVILLE-TAMPA BAY RGNL","false","1","REC",,"INST","091","Substantial","VMC","AMERICAN AVIATION INC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200894","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200894/pdf"
"CEN25LA334","ACC","200841","2025-08-22T17:15:00Z","Eagle","Colorado","United States",,"N171PL","A94-0047","false","Aviation","DirectorBrief","2025-10-17T04:00:00Z","2025-10-17T17:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain helicopter control which resulted in an uncontrolled descent and impact with terrain.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Lateral/bank control - Not attained/maintained",,"39.655259999999998","-106.82899999999999","KAMAN AEROSPACE CORP","K-1200","HELI",,,"false","1","TS",,"FIRF","133","Substantial","VMC","Columbia Basin Helicopter","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200841","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200841/pdf"
"CEN25LA338","ACC","200845","2025-08-22T16:24:00Z","Fargo","North Dakota","United States",,"N561RT","2355","false","Aviation","DirectorBrief","2026-01-09T05:00:00Z","2026-01-09T19:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain directional control during landing with a gusting crosswind. Contributing to the accident was the closure of the wind aligned runway 27.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Effect on operation, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"46.926966","-96.815949000000003","CIRRUS DESIGN CORP","SR22T","AIR","FAR","Hector International","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200845","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200845/pdf"
"ERA25FA309","ACC","200839","2025-08-22T14:21:00Z","Bangor","Maine","United States",,"N714HE","18504396","false","Aviation","",,,"Fatal","1","0","0","1","0",,,,"44.799999999999997","-68.816666999999995","CESSNA","A185F","AIR","BGR","BANGOR INTL","false","1",,,"FERY","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200839/pdf"
"ANC25LA092","ACC","200840","2025-08-22T13:46:00Z","Juneau","Alaska","United States",,"N149TH","9071","false","Aviation","",,,"None","0","0","0","0",,,,,"58.549999999999997","-134.53999999999999","EUROCOPTER","AS 350 B2","HELI","JNU",,"false","1",,,"POSI","091","Substantial","VMC","TEMSCO HELICOPTERS INC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200840/pdf"
"CEN25LA408","ACC","202581","2025-08-22T12:30:00Z","Picayune","Mississippi","United States",,"N17TL","51603","false","Aviation","",,,"None","0","0","0","0",,,,,"30.528231000000002","-89.681586999999993","BELL HELICOPTER TEXTRON CANADA","206L-3","HELI","MJD","Picayune Municipal","false","1",,,"PERS","091","Substantial","VMC","925DT LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202581/pdf"
"CEN25LA333","ACC","200837","2025-08-22T09:44:00Z","Englewood","Colorado","United States",,"N18852","20","false","Aviation","DirectorBrief","2025-10-23T04:00:00Z","2025-10-23T17:00:00Z","None","0","0","0","0","0","A malfunction of the tailwheel which resulted in a runway excursion and ground loop.","Aircraft - Aircraft systems - Landing gear system - Nose/tail landing gear - Malfunction, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Attain/maintain not possible",,"39.570960999999997","-104.84175","PARKS","FOKKER D-VII REPLICA","AIR","KAPA","CENTENNIAL","true","1","REC",,"POSI","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200837","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200837/pdf"
"ERA25LA311","ACC","200852","2025-08-21T20:25:00Z","Gaithersburg","Maryland","United States",,"N505LP","172S8546","false","Aviation","DirectorBrief","2025-11-20T05:00:00Z","2025-11-20T18:00:00Z","None","0","0","0","0","0","The flight instructor’s distraction during landing, which resulted in a long landing and subsequent runway excursion.","Personnel issues - Psychological - Attention/monitoring - Attention - Instructor/check pilot",,"39.168332999999997","-77.165999999999997","CESSNA","172","AIR","GAI","MONTGOMERY COUNTY AIRPARK","false","1","REC",,"INST","091","Substantial","VMC","WIFA (WASHINGTON INTERNATIONAL FLIGHT ACADEMY) LLC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200852","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200852/pdf"
"CEN25LA344","ACC","200858","2025-08-21T19:30:00Z","Markesan","Wisconsin","United States",,"N761SV","21062489","false","Aviation","DirectorBrief","2026-01-15T05:00:00Z","2026-01-15T18:00:00Z","None","0","0","0","0","0","The pilot’s failure to attain a proper touchdown point which resulted in a long landing and subsequent runway overrun.","Personnel issues - Action/decision - (general) - (general) - Pilot, Aircraft - Aircraft oper/perf/capability - Aircraft capability - Landing distance - Capability exceeded, Personnel issues - Action/decision - Action - Incorrect action performance - Pilot",,"43.698452000000003","-89.006021000000004","CESSNA","210","AIR","13WI","NOWATZSKI FLD","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200858","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200858/pdf"
"CEN25LA332","ACC","200835","2025-08-21T08:40:00Z","Air Force Academy","Colorado","United States",,"N1401E","17270986","false","Aviation","DirectorBrief","2025-09-18T04:00:00Z","2025-09-18T17:00:00Z","None","0","0","0","0","0","The student pilot’s failure to perform an adequate preflight inspection.","Personnel issues - Task performance - Inspection - Preflight inspection - Student/instructed pilot",,"38.970032000000003","-104.81438","CESSNA","172","AIR","KAFF","USAF ACADEMY DAVIS AIRFIELD","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200835","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200835/pdf"
"ERA25LA314","ACC","200859","2025-08-20T19:16:00Z","Miami","Florida","United States",,"N990DM","32R-7780357","false","Aviation","DirectorBrief","2025-12-11T05:00:00Z","2025-12-11T18:00:00Z","None","0","0","0","0","0","An inflight loss of hydraulic fluid from the landing gear system through a cracked fitting, which resulted in a landing gear collapse upon touchdown.","Aircraft - Fluids/misc hardware - Fluids - Hydraulic fluid - Fluid level",,"25.649999999999999","-80.430000000000007","PIPER","PA32R","AIR","TMB","MIAMI EXEC","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200859","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200859/pdf"
"ANC25LA095","ACC","200862","2025-08-20T18:00:00Z","Becharof Lake","Alaska","United States",,"N44344","597","false","Aviation","",,,"None","0","0","0","0",,,,,"57.75","-156.15000000000001","HELIO","H-395","AIR",,,"false","1",,,"BUS","091","Substantial",,"Daniel J Michels","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200862/pdf"
"ANC25LA097","ACC","200883","2025-08-20T15:30:00Z","Skwentna","Alaska","United States",,"N589SH","7745","false","Aviation","DirectorBrief","2025-10-23T04:00:00Z","2025-10-23T17:00:00Z","None","0","0","0","0",,"The pilot’s inadvertent entanglement of a lightweight Kevlar long line into the helicopters operating main rotor system, resulting in a severe imbalance and separation of the main rotor gearbox.","Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Environmental issues - Physical environment - Terrain - Rough terrain - Effect on operation",,"61.769167000000003","-152.98693","AIRBUS HELICOPTERS","AS350B3e","HELI",,,"false","1","TS","NSCH","EXLD","133","Substantial","VMC","Soloy Helicopters LLC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200883","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200883/pdf"
"CEN25LA331","ACC","200831","2025-08-20T12:30:00Z","South Saint Paul","Minnesota","United States",,"N383JA","JA 001","false","Aviation","DirectorBrief","2026-01-09T05:00:00Z","2026-01-09T19:00:00Z","Minor","0","0","1","1",,"The pilot’s failure to maintain airplane control during the landing roll. Contributing to the accident was the pilot’s decision to land the airplane on a non-approved landing surface.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Operating environment - Airport facilities/design - Runway/landing area condition - Contributed to outcome",,"44.857250999999998","-93.033134000000004","ELMWOOD","CHRISTAVIA","AIR","SGS","Richard E Fleming Field","true","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200831","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200831/pdf"
"ERA25LA343","ACC","200984","2025-08-20T10:24:00Z","St. Petersburg","Florida","United States",,"N8313N","TC-1070","false","Aviation","DirectorBrief","2025-12-18T05:00:00Z","2025-12-18T18:00:00Z","None","0","0","0","0","0","The pilot’s failure to extend the landing gear prior to landing. Contributing to the accident was a malfunction of the landing gear’s electrical retraction/extension system, which tripped the circuit breaker.","Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Malfunction, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Not used/operated",,"27.765114000000001","-82.626940000000005","BEECH","95-B55 (T42A)","AIR","SPG","ALBERT WHITTED","false","2","REC",,"PERS","091","Substantial","VMC","ST PETE AVIATION SERVICES LLC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200984","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200984/pdf"
"ERA25LA315","ACC","200860","2025-08-20T10:00:00Z","Centreville","Alabama","United States",,"N150SP","CX1900A-0001","false","Aviation","DirectorBrief","2025-12-04T05:00:00Z","2025-12-04T18:00:00Z","Serious","0","1","1","2","0","The pilot’s failure to detect and remove water contamination from the airplane’s fuel system before the flight, which resulted in a total loss of engine power during initial climb.","Personnel issues - Task performance - Inspection - Preflight inspection - Pilot, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid condition, Aircraft - Fluids/misc hardware - Fluids - Fuel - Inadequate inspection",,"32.939999999999998","-87.090000000000003","PATRIOT AIRCRAFT LLC","CX1900A","AIR","0A8","BIBB COUNTY","false","1","REC",,"BUS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200860","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200860/pdf"
"CEN25LA330","ACC","200829","2025-08-20T09:30:00Z","Grove","Oklahoma","United States",,"N633JC","MA-1","false","Aviation","DirectorBrief","2025-10-30T04:00:00Z","2025-11-04T18:00:00Z","Minor","0","0","1","1","0","The pilot’s failure to maintain elevator control during the landing, which resulted in a nose over.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"36.606777999999998","-94.738556000000003","EXP","Supercub","AIR","GMJ","GROVE RGNL","true","1","REC",,"FLTS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200829","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200829/pdf"
"ANC25LA091","ACC","200833","2025-08-20T07:32:00Z","Ninilchik","Alaska","United States",,"N246VU","18656A26444","false","Aviation","",,,"None","0","0","0","0",,,,,"60.020000000000003","-151.71000000000001","VU HOLDINGS LLC/DBA VANILLA UN","VA 001","UNMANNED",,,"false","1",,,"PUBF","PUBU","Substantial","VMC","VU HOLDINGS LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200833/pdf"
"ENG25WA052","ACC","200901","2025-08-20T04:00:00Z","Haute-Corse",,"France",,"F-HBNJ","4908","false","Aviation","",,,,,,,,,,,,,,"AIRBUS","A320","AIR",,,"false",,,,,"NUSC","None",,,"N/A",,"Prelim","","None"
"CEN25LA327","ACC","200826","2025-08-19T17:40:00Z","Centerview","Missouri","United States",,"N692AC","24350","false","Aviation","",,,"Minor","0","0","1","1",,,,,"38.780000000000001","-93.799999999999997","MARSHALL ALLEN L","RV6A","AIR","RCM","Skyhaven Airport","true","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200826/pdf"
"ERA25LA322","ACC","200884","2025-08-19T16:00:00Z","Edgartown","Massachusetts","United States",,"N691DM","18263984","false","Aviation","DirectorBrief","2025-12-04T05:00:00Z","2025-12-04T18:00:00Z","Minor","0","0","2","2","0","The accident was the pilot’s failure to properly configure the airplane for a soft-field takeoff, which resulted in his decision to abort the takeoff and the subsequent runway overrun.","Aircraft - Aircraft systems - Flight control system - TE flap control system - Not used/operated, Personnel issues - Task performance - Use of equip/info - Use of checklist - Pilot",,"41.358451000000002","-70.524471000000005","CESSNA","182","AIR","1B2","KATAMA AIRPARK","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200884","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200884/pdf"
