"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"ERA26LA141","ACC","202618","2026-03-05T18:26:00Z","Charleston","West Virginia","United States",,"N2648Y","31676","false","Aviation","",,,"None","0","0","0","0","0",,,,"38.364780000000003","-81.589669999999998","CESSNA","180","AIR","CRW","WEST VIRGINIA INTL YEAGER","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202618/pdf"
"ERA26LA139","ACC","202608","2026-03-05T13:10:00Z","St. Augustine","Florida","United States",,"N44443","28R-7535001","false","Aviation","",,,"None","0","0","0","0","0",,,,"29.960135000000001","-81.339607000000001","PIPER","PA-28R-200","AIR","SGJ","ST AUGUSTINE","false","1",,,"PERS","091","Substantial","VMC","JAX NAVY FLYING CLUB","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202608/pdf"
"GAA26WA123","INC","202609","2026-03-05T05:00:00Z","Aberdeen","Other Foreign","United Kingdom",,"G-CIJC",,"false","Aviation","","2026-03-06T05:00:00Z",,,,,,,,,,,,,"SIKORSKY","S92","HELI",,,"false",,,,,"NUSC","None",,,"N/A",,"Final","","None"
"CEN26FA132","ACC","202602","2026-03-04T23:45:00Z","Deerfield","Illinois","United States",,"N19FB","21061668","false","Aviation","",,,"Fatal","1","0","0","1","0",,,,"42.16283","-87.933499999999995","CESSNA","T210M","AIR","PWK","Chicago Executive","false","1",,,"PERS","091","Substantial","IMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202602/pdf"
"ERA26LA136","ACC","202603","2026-03-04T18:48:00Z","Opa-locka","Florida","United States",,"N228MH","551-0050","false","Aviation","",,,"None","0","0","0","0","0",,,,"25.907416999999999","-80.278222","CESSNA","551","AIR","OPF","MIAMI-OPA LOCKA EXEC","false","2",,,"OWRK","091","Substantial","VMC","SkyBlue Jet Aviation","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202603/pdf"
"CEN26LA134","ACC","202610","2026-03-04T15:15:00Z","Sonora","Texas","United States",,"N3695Z","18-7430","false","Aviation","",,,"None","0","0","0","0",,,,,"30.585764000000001","-100.64869","PIPER","PA-18-150","AIR","SOA",,"false","1",,,"PERS","091","Substantial",,,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202610/pdf"
"WPR26FA119","ACC","202601","2026-03-04T09:21:00Z","Phoenix","Arizona","United States",,"N7744T","28-24073","false","Aviation","",,,"Serious","0","1","2","2","1",,,,"33.695909999999998","-112.03973000000001","PIPER","PA-28-140","AIR","DVT","Phoenix Deer Valley Airport","false","1",,,"INST","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202601/pdf"
"ERA26LA135","ACC","202600","2026-03-03T12:42:00Z","Thonotosassa","Florida","United States",,"N588BR","15281860","false","Aviation","",,,"None","0","0","0","0","0",,,,"28.055477","-82.329172","CESSNA","152","AIR","VDF","TAMPA EXEC","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202600/pdf"
"ANC26LA017","ACC","202594","2026-03-03T05:00:00Z","Mokuleia","Hawaii","United States",,"N1532V",,"false","Aviation","",,,"None","0","0","0","0",,,,,,,"PIPER","PA-18",,,,"false",,,,"PERS","091",,,,"In work",,,"",""
"ERA26LA134","ACC","202585","2026-03-02T21:10:00Z","Newburgh","New York","United States",,"N1560E","17271047","false","Aviation","",,,"Minor","0","0","2","2",,,,,"41.503906000000001","-74.003743999999998","CESSNA","172N","AIR","SWF",,"false","1",,,"INST","091","Substantial","VMC","AMERICAN AIRMAN INC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202585/pdf"
"WPR26LA115","ACC","202591","2026-03-02T16:56:00Z","Atwater","California","United States",,"N258MF","0003","false","Aviation","",,,"None","0","0","0","0",,,,,"37.383491999999997","-120.57472","MIGHTYFLY INC","MF-100","AIR","MER",,"false","8",,,,"107","Destroyed",,"MIGHTYFLY INC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202591/pdf"
"WPR26LA118","ACC","202595","2026-03-02T09:30:00Z","Casa Grande","Arizona","United States",,"N261RR",,"false","Aviation","",,,"Minor","0","0","2","2",,,,,,,"ARBC INC DBA LINDSTRAND","260A",,,,"false",,,,,,,,"Bruce Patterson","In work",,,"",""
"ENG26LA014","INC","202579","2026-03-02T05:00:00Z","Los Angeles","California","United States",,"N24972",,"false","Aviation","",,,,,,,,,,,,,,"BOEING","787-9",,,,"false",,,"SCHD",,"121",,,"UNITED AIRLINES INC","In work",,,"","None"
"WPR26LA114","ACC","202583","2026-03-01T21:22:00Z","Carefree","Arizona","United States",,"N636DB","636-2023","false","Aviation","",,,"Minor","0","0","1","1",,,,,"33.818612999999999","-111.89812000000001","AMERICAN CHAMPION AIRCRAFT","8GCBC","AIR","18AZ",,"false","1",,,"PERS","091","Substantial",,,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202583/pdf"
"ERA26LA143","ACC","202621","2026-03-01T19:30:00Z","Carthage","North Carolina","United States",,"N972WW",,"false","Aviation","",,,,"0","0","0","0","0",,,,,,"CESSNA","172S",,,,"false",,,,"PERS","091",,,"CHAPEL HILL FLYING CLUB INC DBA","In work",,,"",""
"ERA26LA131","ACC","202566","2026-03-01T18:45:00Z","Basinger","Florida","United States",,"N10310","15074836","false","Aviation","",,,"None","0","0","0","0","0",,,,"27.333051999999999","-81.029302999999999","CESSNA","150L","AIR","FD70","RIVER ACRES","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202566/pdf"
"CEN26LA128","ACC","202571","2026-03-01T13:42:00Z","Larose","Louisiana","United States",,"N5063N","502B-0471","false","Aviation","",,,"None","0","0","0","0","0",,,,"29.561644999999999","-90.342841000000007","AIR TRACTOR INC","AT-502B","AIR",,,"false","1",,,"AAPL","137","Substantial","VMC","OLD RIVER APPLICATORS LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202571/pdf"
"DCA26WA147","INC","202590","2026-03-01T05:00:00Z","San Salvador","Other Foreign","El Salvador",,"N907NN","31158","false","Aviation","","2026-03-12T04:00:00Z",,"None","0","0","0","0",,,,,,,"BOEING","737-823","AIR",,,"false","2","TF","SCHD",,"121","Minor",,"American Airlines","N/A",,"Final","","None"

