"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"WPR26LA059","ACC","202162","2025-12-14T11:04:00Z","Phoenix","Arizona","United States",,"N110Y, N506AV","3298, 9469","false","Aviation","DirectorBrief","2026-02-13T05:00:00Z","2026-02-12T18:00:00Z","None","0","0","0","0",,"The biplane pilot’s failure to maintain adequate clearance from the low-wing airplane while taxiing.","Personnel issues - Psychological - Attention/monitoring - Monitoring other aircraft - Pilot, Environmental issues - Task environment - Physical workspace - Visibility - Contributed to outcome",,"33.688305999999997","-112.08255","WACO, CIRRUS","RNF, SR20","AIR, AIR","DVT","Phoenix Deer Valley Airport","false, false","1, 1","REC, REC",,"PERS, INST","091, 091","Substantial, Substantial","VMC","WESTWIND SCHOOL OF AERONAUTICS PHOENIX LLC DBA","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=202162","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202162/pdf"
"CEN26LA061","ACC","202167","2025-12-13T15:45:00Z","Divot","Texas","United States",,"N865S","65428","false","Aviation","",,,"Serious","0","1","1","2","0",,,,"28.796944","-99.251943999999995","BELL TEXTRON CANADA LTD","505","HELI","PVT",,"false","1",,,"PERS","091","Substantial","VMC","B&H EQUIPMENT RENTAL LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202167/pdf"
"CEN26LA073","ACC","202241","2025-12-13T15:00:00Z","Stroud","Oklahoma","United States",,"N5879N","14424","false","Aviation","DirectorBrief","2026-03-05T05:00:00Z","2026-03-05T18:00:00Z","Minor","0","0","1","1","0","The pilot’s inadequate fuel planning, which resulted in a total loss of power due to fuel exhaustion.","Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level, Environmental issues - Physical environment - Terrain - Rough terrain - Contributed to outcome",,"35.789583","-96.655666999999994","ROCKWELL INTERNATIONAL","114","AIR","SUD","Stroud Municipal Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=202241","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202241/pdf"
"ERA26FA067","ACC","202150","2025-12-13T13:45:00Z","Irvington","Alabama","United States",,"N157WB","1139-2014","false","Aviation","",,,"Fatal","1","0","0","1","0",,,,"30.449245000000001","-88.211402000000007","AMERICAN CHAMPION AIRCRAFT","8KCAB","AIR","5R7","ROY E RAY","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202150/pdf"
"WPR26LA057","ACC","202158","2025-12-13T12:21:00Z","Carson City","Nevada","United States",,"N817D","46","false","Aviation","DirectorBrief","2026-03-13T04:00:00Z","2026-03-13T17:00:00Z","None","0","0","0","0",,"The pilot's failure to extend the landing gear prior to landing.","Personnel issues - Action/decision - Action - Forgotten action/omission - Pilot, Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Not used/operated, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot",,"39.192269000000003","-119.73466000000001","PORTO","Risen SV","AIR","CXP","CARSON CITY","true","1","REC","NSCH","FLTS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=202158","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202158/pdf"
"GAA26WA048","ACC","202151","2025-12-13T05:00:00Z","Serakseevo township","Other Foreign","Russia",,"RA-67438",,"false","Aviation","","2026-01-11T05:00:00Z",,"Minor","0","0","1","1",,,,,,,"CESSNA","172N","AIR",,,"false",,,,"PERS","NUSN","Destroyed",,,"N/A",,"Final","","None"
"GAA26WA051","ACC","202164","2025-12-13T05:00:00Z","Ranana",,"New Zealand",,"ZK-IWZ","51123","false","Aviation","",,,"Fatal","2","0","0","2",,,,,,,"BELL","206","HELI",,,"false",,,,,"137","Substantial",,,"N/A",,"Prelim","","None"
"ANC26LA008","ACC","202156","2025-12-12T18:01:00Z","Palmer","Alaska","United States",,"N20305","17261176","false","Aviation","",,,"None","0","0","0","0",,,,,"61.588912999999998","-149.08635000000001","CESSNA","172M","AIR","PAQ","Palmer Municipal Airport","false","1",,,"INST","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202156/pdf"
"CEN26LA060","ACC","202154","2025-12-12T16:31:00Z","Cresson","Texas","United States",,"N28MD","141","false","Aviation","",,,"Serious","0","1","0","1","0",,,,"32.581833000000003","-97.590778","Sonerai","II","AIR","50F",,"true","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202154/pdf"
"ERA26LA086","ACC","202258","2025-12-12T14:26:00Z","Atlanta","Georgia","United States",,"N37RR","PX1520006","false","Aviation","",,,"None","0","0","0","0","0",,,,"33.780239999999999","-84.520026999999999","PIPISTREL D O O","PANTHERA X152","AIR","FTY","FULTON COUNTY EXEC/CHARLIE BROWN FLD","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202258/pdf"
"GAA26WA049","ACC","202153","2025-12-12T13:30:00Z","Lake Mavrovo","Other Foreign","Macedonia",,"N5005W","28-6","false","Aviation","","2025-12-17T05:00:00Z",,"Minor","0","0","2","2",,,,,"41.683332999999998","20.75","PIPER","PA-28-160","AIR",,,"false","1","REC",,"PERS","NUSN","Unknown",,,"N/A",,"Final","","None"
"DCA26WA071","INC","202160","2025-12-12T10:40:00Z","Soledad",,"Colombia",,"HK5216","21996","false","Aviation","",,,"None","0","0","0","0",,,,,"10.886801","-74.775969000000003","BOEING","727","AIR","SKBQ","Ernesto Cortissoz Barranquilla International Airport","false","3",,"SCHD",,"NUSC","Minor","VMC","Aerosucre","N/A",,"Prelim","","None"
"GAA26WA081","ACC","202345","2025-12-12T05:00:00Z","BIBI","Other Foreign","Japan",,"VH-PFL",,"false","Aviation","",,,,,,,,,,,,,,"GULFSTREAM","G-VSP","AIR",,,"false",,,,,"NUSN","Minor",,,"N/A",,"Prelim","","None"
"ERA26LA066","ACC","202145","2025-12-11T21:40:00Z","Pell City","Alabama","United States",,"N917WC","U20602032","false","Aviation","",,,"Minor","0","0","1","1",,,,,"33.569127999999999","-86.396220999999997","CESSNA","TU206","AIR",,,"false","1",,,"AOBV","091","Substantial","VMC","BARR AIR PATROL LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202145/pdf"
"DCA26WA138","INC","202557","2025-12-11T14:37:00Z","Hakodate","Other Foreign","Japan",,"JA14HC",,"false","Aviation","","2026-03-26T04:00:00Z",,"None","0","0","0","0","0",,,,"41.770000000000003","140.821944","ATR","ATR42","AIR",,,"false","2",,"SCHD",,"NUSC","None",,,"N/A",,"Final","","None"
"ERA26LA068","ACC","202152","2025-12-11T12:25:00Z","Fort Pierce","Florida","United States",,"N620AC","2843755","false","Aviation","",,,"None","0","0","0","0","0",,,,"27.488683999999999","-80.366288999999995","PIPER","PA-28-181","AIR","FPR","TREASURE COAST INTL","false","1",,,"PERS","091","Substantial","VMC","ARI BEN AVIATOR INC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202152/pdf"
"GAA26WA063","ACC","202259","2025-12-11T09:55:00Z","Le Havre","Other Foreign","France",,"F-GLVG",,"false","Aviation","","2026-01-07T05:00:00Z",,"Fatal","1","0","0","1","0",,,,,,"ROBIN","DR400","AIR","LFOF",,"false",,,,,"NUSN","Destroyed",,,"N/A",,"Final","","None"
"GAA26WA047","ACC","202148","2025-12-11T05:00:00Z","Trinidad","Other Foreign","Bolivia",,"CP-2959",,"false","Aviation","",,,"Minor","0","0","1","1",,,,,,,"CESSNA","172","AIR",,,"false",,,,,"NUSN","Substantial",,,"N/A",,"Prelim","","None"
"WPR26WA110","ACC","202570","2025-12-11T05:00:00Z","Kalumburu",,"Australia",,"VH-KSA",,"false","Aviation","","2026-03-09T04:00:00Z",,,,,,,,,,,,,"CESSNA","208","AIR",,,"false",,,,,"135","Substantial",,,"N/A",,"Final","","None"
"GAA26WA089","ACC","202385","2025-12-10T16:13:00Z","Dhana Airfield",,"India",,"VT-CAZ",,"false","Aviation","",,,,,,,,,,,,,,"CESSNA","172",,,,"false",,,,,,,,,"N/A",,,"","None"
"CEN26LA058","ACC","202138","2025-12-10T08:47:00Z","Conroe","Texas","United States",,"N6058F","28020150","false","Aviation","DirectorBrief","2026-03-13T04:00:00Z","2026-03-13T17:00:00Z","None","0","0","0","0","0","The collision with a deer during takeoff.","Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Ability to respond/compensate",,"30.353396","-95.415081999999998","PIPER","PA28","AIR","CXO","CONROE/NORTH HOUSTON RGNL","false","1","REC",,"INST","091","Substantial","IMC","AMERIFLYERS OF TEXAS INC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=202138","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202138/pdf"
"WPR26LA055","ACC","202143","2025-12-09T16:00:00Z","Eureka","Montana","United States",,"N339X","6151","false","Aviation","DirectorBrief","2026-03-13T04:00:00Z","2026-03-13T17:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain directional control during landing in crosswind conditions.  Contributing to the accident was the pilot's lack of recent flight experience.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Personnel issues - Experience/knowledge - Experience/qualifications - Recent experience - Pilot",,"48.968479000000002","-115.07934","MAULE","M-5-210C","AIR","88M","EUREKA","false","1","REC","NSCH","FERY","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=202143","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202143/pdf"
"ERA26LA065","ACC","202132","2025-12-09T00:53:00Z","Cocoa","Florida","United States",,"N95KC","TE-203","false","Aviation","",,,"Minor","0","0","1","0","1",,,,"28.367694","-80.799358999999995","BEECH","95-C55","AIR",,,"false","2",,,"INST","091","Substantial",,,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202132/pdf"
"DCA26WA076","ACC","202197","2025-12-08T16:30:00Z","Leeds","Other Foreign","United Kingdom",,"G-JZHT",,"false","Aviation","",,,,,,,,,,,,,,"BOEING","737","AIR",,,"false",,,,,"129","Substantial",,"Jet2 Airlines","N/A",,"Prelim","","None"
"ERA26LA063","ACC","202129","2025-12-08T16:00:00Z","DeLand","Florida","United States",,"N64859","17275636","false","Aviation","",,,"Serious","0","1","1","2",,,,,"29.067031","-81.283756999999994","CESSNA","172","AIR","DED","DeLand Municipal Airport","false","1",,,"INST","091","Substantial",,,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202129/pdf"
"DCA26WA075","INC","202171","2025-12-08T14:20:00Z","Balice",,"Poland",,"9H-VUE",,"false","Aviation","",,,,,,,,,,,,,,"BOEING","737",,,,"false",,,"SCHD",,"NUSC",,,"Malta Air","N/A",,,"","None"
"WPR26LA056","ACC","202144","2025-12-08T12:30:00Z","Lake Havasu City","Arizona","United States",,"C-GBZD","6614","false","Aviation","DirectorBrief","2026-03-19T04:00:00Z","2026-03-19T17:00:00Z","None","0","0","0","0",,"The pilot’s improper securing hardware installation, which resulted in a loss of throttle control and a loss of engine power.","Aircraft - Aircraft power plant - Engine fuel and control - Fuel control/carburetor - Incorrect service/maintenance, Personnel issues - Task performance - Maintenance - Modification/alteration - Owner/builder, Personnel issues - Task performance - (general) - (general) - Pilot, Aircraft - Aircraft power plant - Engine fuel and control - (general) - Failure",,"34.528888999999999","-114.43197000000001","ROTORWAY","EXEC","HELI","49x","Chemehuevi Valley","true","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=202144","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202144/pdf"
"DCA26WA067","INC","202141","2025-12-08T05:00:00Z","Barquisimeto",,"Venezuela",,"YV3063",,"false","Aviation","","2026-03-12T04:00:00Z",,,,,,,,,,,"10.0463","-69.359414999999998","BOEING","737","AIR","SVBM","Jacinto Lara International Airport","false","2","TF",,,"NUSC","None",,,"N/A",,"Final","","None"
"ERA26LA064","ACC","202131","2025-12-07T22:20:00Z","Blue Bell","Pennsylvania","United States",,"N19SK","10862","false","Aviation","",,,"None","0","0","0","0",,,,,"40.136757000000003","-75.264347000000001","CIRRUS DESIGN CORP","SR22","AIR","LOM","Wings Field Airport","false","1",,,"PERS","091","Substantial",,"EAGLE CAPITAL HOLDINGS LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202131/pdf"
"ERA26LA062","ACC","202124","2025-12-07T19:30:00Z","Pensacola","Florida","United States",,"N6542H","17265482","false","Aviation","",,,"Minor","0","0","4","4","0",,,,"30.477163000000001","-87.177968000000007","CESSNA","172M","AIR","PNS","PENSACOLA INTL","false","1",,,"PERS","091","Substantial","IMC","OWENS FLIGHT TRAINING LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202124/pdf"
"GAA26WA069","ACC","202280","2025-12-07T14:52:00Z","Boca de Mao","Other Foreign","Dominican Republic",,"HI799",,"false","Aviation","","2026-01-11T05:00:00Z",,"None","0","0","0","0","0",,,,,,"CESSNA","A188","AIR",,,"false",,,,,"NUSN","Substantial",,,"N/A",,"Final","","None"
"DCA26WA072","INC","202163","2025-12-06T22:20:00Z","Bogotá",,"Colombia",,"HK5216","21996","false","Aviation","",,,"None","0","0","0","0",,,,,"4.7023210000000004","-74.146334999999993","BOEING","727","AIR",,,"false","3",,"SCHD",,"NUSC","None",,"Aerosucre","N/A",,"Prelim","","None"
"CEN26LA057","ACC","202127","2025-12-06T16:51:00Z","Weatherford","Oklahoma","United States",,"N701SA","7-6054","false","Aviation","DirectorBrief","2026-03-19T04:00:00Z","2026-03-19T17:00:00Z","None","0","0","0","0","0","The pilot’s improper landing flare which resulted in a hard landing. Contributing to the accident was the pilot being in a rush and failing to note the wind direction and speed.","Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Psychological - Mental/emotional state - (general) - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Awareness of condition",,"35.545805999999999","-98.668499999999995","ZENITH STOL","CH701","AIR","OJA","Weatherford Stafford Airport","true","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=202127","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202127/pdf"
"GAA26WA042","ACC","202125","2025-12-06T05:00:00Z","Maracaibo","Other Foreign","Venezuela",,"YV1560",,"false","Aviation","","2026-01-01T05:00:00Z",,"None","0","0","0","0",,,,,,,"PIPER","PA32RT","AIR",,,"false",,,,"PERS","NUSN","Substantial",,,"N/A",,"Final","","None"
"WPR26FA054","ACC","202111","2025-12-05T10:58:00Z","Pryor","Oklahoma","United States",,"N161LA","711015D","false","Aviation","",,,"Fatal","1","0","0","1","0",,,,"36.221412999999998","-95.251627999999997","HUGHES","369D","HELI",,,"false","1",,,"AOBV","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202111/pdf"
"GAA26WA045","ACC","202130","2025-12-05T01:25:00Z","Buenos Aires","Other Foreign","Argentina",,"LV-JKR",,"false","Aviation","",,,"Minor","0","0","2","2",,,,,,,"ROBINSON","R44",,,,"false",,,,,,,,,"N/A",,,"","None"
"DCA26WA051","INC","202106","2025-12-03T23:35:00Z","Región de Magallanes y de la Antártica Chilena","Other Foreign","Chile",,"CC-ARN",,"false","Aviation","",,,"None","0","0","0","0","0",,,,,,"BAE","BAE146",,,,"false",,,"NSCH",,"NUSC",,,"Aerovias Dap","N/A",,,"","None"
"ERA26LA061","ACC","202109","2025-12-03T18:00:00Z","Foley","Alabama","United States",,"N57229","25-0795","false","Aviation","",,,"Minor","0","0","1","1","0",,,,"30.427667","-87.700971999999993","MOONEY AIRCRAFT CORP.","M20K","AIR","1R8","BAY MINETTE MUNI","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202109/pdf"
"GAA26WA035","ACC","202096","2025-12-02T13:00:00Z","Chillagoe",,"Australia",,"VH-HFQ",,"false","Aviation","",,,,,,,,,,,,,,"ROBINSON","R22",,,,"false",,,,,,,,,"N/A",,,"","None"
"GAA26WA040","ACC","202113","2025-12-01T13:55:00Z","Rio Grande","Other Foreign","Argentina",,"LV-VYL",,"false","Aviation","",,,"None","0","0","0","0",,,,,,,"BOEING","DC3C-S1C3G",,,,"false",,,,"INST","NUSN",,,,"N/A",,,"","None"

