"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"WPR25LA222","ACC","200631","2025-07-14T11:40:00Z","Hurricane","Utah","United States",,"N630JM","RSUK-V00453","false","Aviation","",,,"Minor","0","0","1","1",,,,,"37.140214999999998","-113.30607999999999","ROTORSPORT UK LTD","ROTORSPORT UK CAVALO","GYRO","1L8","GENERAL DICK STOUT FLD","false","1",,,"INST","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200631/pdf"
"WPR25FA208","ACC","200521","2025-07-13T22:28:00Z","Needles","California","United States",,"N8375W","28-2575","false","Aviation","",,,"Fatal","2","0","0","2",,,,,"34.761397000000002","-114.62488999999999","PIPER","PA-28-180","AIR","EED","NEEDLES","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200521/pdf"
"ERA25LA265","ACC","200524","2025-07-13T20:15:00Z","Charlestown","New Hampshire","United States",,"N4010E","C-85","false","Aviation","",,,"Serious","0","1","0","1","0",,,,"43.327416999999997","-72.374529999999993","MOYES LITEFLITE PTY LTD","C DRAGONFLY","AIR","PVT","Morningside Flight Park","false","1",,,"GLDT","091","Substantial","VMC","Kitty Hawk Flight School LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200524/pdf"
"WPR25LA212","ACC","200551","2025-07-13T17:29:00Z","San Diego","California","United States",,"N636CS","T24002046","false","Aviation","",,,"Fatal","1","0","0","1",,,,,"32.816780000000001","-117.14084","CESSNA","T240","AIR",,,"false","1",,,"PERS","091","Unknown","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200551/pdf"
"GAA25WA208","ACC","200526","2025-07-13T15:57:00Z","Southend-on-Sea","Other Foreign","United Kingdom",,"PH-ZAZ","BB-1478","false","Aviation","","2025-09-23T04:00:00Z",,"Fatal","4","0","0","4","0",,,,"51.570278000000002","0.69333299999999998","BEECH","B200","AIR","EGMC","London Southend Airport","false","2","TP","NSCH",,"NUSC","Destroyed","VMC","Zeusch Aviation","N/A",,"Final","","None"
"WPR25LA211","ACC","200546","2025-07-13T12:06:00Z","Sisters","Oregon","United States",,"N787LF","172S11125","false","Aviation","",,,"Serious","0","1","2","3",,,,,"44.304457999999997","-121.53909","CESSNA","172S","AIR","6K5","SISTERS EAGLE AIR","false","1",,,"INST","091","Destroyed","VMC","Fly North of Known LLC.","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200546/pdf"
"CEN25LA249","ACC","200519","2025-07-13T09:41:00Z","Howard","Wisconsin","United States",,"N88220","15837","false","Aviation","DirectorBrief","2025-09-05T04:00:00Z","2025-09-05T18:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain control of the airplane while on approach to land.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"44.581986000000001","-88.142250000000004","PIPER","J3C-65","AIR","08WI","Faikel Airfield","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200519","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200519/pdf"
"CEN25LA251","ACC","200534","2025-07-13T09:15:00Z","Mancos","Colorado","United States",,"N970SV","JA720-04-24","false","Aviation","DirectorBrief","2025-09-16T04:00:00Z",,"Minor","0","0","2","2","0","The airplane’s reduced climb performance during takeoff in mountainous terrain, which resulted in the airplane’s inability to climb and impact with terrain.","Environmental issues - Conditions/weather/phenomena - Wind - Downdraft - Contributed to outcome, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Attain/maintain not possible, Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Temperature inversion - Contributed to outcome, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Climb rate - Attain/maintain not possible",,"37.350000000000001","-108.21866","SCOTT VINCIN","JUST ACFT HIGHLANDER","AIR",,"Private","true","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200534/pdf"
"DCA25WA273","INC","200659","2025-07-13T07:46:00Z","Port Harcourt","Other Foreign","Nigeria",,"5N-BQQ","27533","false","Aviation","","2025-11-04T05:00:00Z",,"None","0","0","0","0","0",,,,"5.0152780000000003","6.9500000000000002","BOEING","737","AIR",,,"false","2",,"SCHD",,"NUSC","None",,,"N/A",,"Final","","None"
"ENG25WA043","INC","200549","2025-07-13T06:10:00Z","Richmond","Other Foreign","Canada",,"C-FNWD",,"false","Aviation","","2025-08-18T04:00:00Z",,"None","0","0","0","0",,,,,"49.19388","-123.17503000000001","BOEING","737","AIR","CYVR","VANCOUVER INTL","false",,"TF","SCHD",,"NUSC","None",,"WestJet Airlines","N/A",,"Final","","None"
"WPR25LA210","ACC","200544","2025-07-12T21:15:00Z","Blackfoot","Idaho","United States",,"N69TY","08 96 204","false","Aviation","",,,"None","0","0","0","0","0",,,,"43.276989","-112.50239000000001","HIBBARD RICK","RANS S7","AIR","NA",,"true","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200544/pdf"
"CEN25LA252","ACC","200541","2025-07-12T20:45:00Z","Cedarcreek","Missouri","United States",,"N3181V","D-616","false","Aviation","DirectorBrief","2025-09-18T04:00:00Z","2025-09-18T17:00:00Z","Serious","0","2","0","2",,"The student pilot’s failure to attain a proper airspeed and climb attitude during takeoff, which led to the airplane exceeding its critical angle of attack and experiencing an aerodynamic stall. Contributing to the accident were the student pilot’s lack of experience and poor judgement.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Not attained/maintained, Personnel issues - Experience/knowledge - Experience/qualifications - (general) - Student/instructed pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Student/instructed pilot",,"36.578952999999998","-92.997675000000001","BEECH","35","AIR",,"Private","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200541","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200541/pdf"
"CEN25FA248","ACC","200517","2025-07-12T14:22:00Z","Hot Springs","South Dakota","United States",,"N8186K","25163","false","Aviation","",,,"Fatal","1","0","0","1","0",,,,"43.375250000000001","-103.37913","PIPER","PA-25","AIR",,,"false","1",,,"GLDT","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200517/pdf"
"CEN25FA247","ACC","200516","2025-07-12T13:50:00Z","Pawnee National Grassland","Colorado","United States",,"N314LB","95007","false","Aviation","",,,"Fatal","1","0","0","1","0",,,,"40.73854","-104.47418","ZENITH","CH601","AIR",,,"true","1",,,"PERS","091","Destroyed","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200516/pdf"
"DCA25LA266","ACC","200552","2025-07-12T13:23:00Z","Denver","Colorado","United States",,"N384FR",,"false","Aviation","",,,"None","0","0","0","0","0",,,,,,"AIRBUS","A320-251N",,,,"false",,,"SCHD",,"121",,"VMC","Frontier Airlines","In work",,,"",""
"CEN25LA250","ACC","200531","2025-07-12T09:30:00Z","Tarkio","Missouri","United States",,"N588AF, N931KZ","0039, 83685","false","Aviation","",,,"None","0","0","0","0","0",,,,"40.445489000000002","-95.367305999999999","GAME COMPOSITES LLC, VANS","GB1 GAMEBIRD, RV-8","AIR, AIR","K57","Gould Peterson Municipal","false, false","1, 1",,,"PERS, PERS","091, 091","Substantial, Minor","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200531/pdf"
"DCA25WA245","INC","200433","2025-07-12T04:00:00Z","Mascot",,"Austria",,"VH-YIL",,"false","Aviation","",,,,,,,,,,,,,,"BOEING","737",,,,"false",,,"SCHD",,"NUSC",,,,"N/A",,,"","None"
"ERA25LA264","ACC","200523","2025-07-11T20:45:00Z","St. Augustine","Florida","United States",,"N8503G","15062603","false","Aviation","DirectorBrief","2025-11-14T05:00:00Z","2025-11-14T18:00:00Z","None","0","0","0","0",,"The pilot’s inadequate fuel planning, which resulted in a total loss of engine power due to fuel exhaustion.","Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management",,"29.953757","-81.341458000000003","CESSNA","150","AIR","SGJ","NORTHEAST FLORIDA RGNL","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200523","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200523/pdf"
"ANC25LA072","ACC","200515","2025-07-11T18:30:00Z","Dillingham","Alaska","United States",,"N82109","18-7809130","false","Aviation","DirectorBrief","2025-09-05T04:00:00Z","2025-09-05T18:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain direction control during takeoff roll which resulted in a ground loop, and subsequent runway excursion.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"59.055332999999997","-158.57283000000001","PIPER","PA-18-150","AIR","AA15","Shannons Pond","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200515","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200515/pdf"
"ERA25LA268","ACC","200555","2025-07-11T17:30:00Z","Elysburg","Pennsylvania","United States",,"N962WF","4636203","false","Aviation","DirectorBrief","2025-11-20T05:00:00Z","2025-11-20T18:00:00Z","None","0","0","0","0","0","Failure of the engine mount which resulted in a collapse of the nose landing gear.","Aircraft - Aircraft systems - Landing gear system - Nose/tail gear attach section - Failure",,"40.837448999999999","-76.550282999999993","PIPER","PA46","AIR","N79","NORTHUMBERLAND COUNTY","false","1","REC",,"PERS","091","Substantial","VMC","PAD AVIATION LLC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200555","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200555/pdf"
"WPR25LA209","ACC","200542","2025-07-11T11:50:00Z","Colorado City","Arizona","United States",,"N209ZM","5380","false","Aviation","DirectorBrief","2025-11-06T05:00:00Z","2025-11-06T18:00:00Z","None","0","0","0","0",,"The pilot’s exceedance of the airplane’s never-exceed speed (VNE) during maneuvering, which resulted in the in-flight separation of the left flaperon.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Capability exceeded, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft structures - Wing structure - Ailerons - Damaged/degraded",,"36.919020000000003","-113.16667","PIPISTREL","ALPHA TRAINER","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200542","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200542/pdf"
"WPR25LA231","ACC","200666","2025-07-11T09:30:00Z","Wahsatch","Utah","United States",,"N817GD","CCK-1865-0085","false","Aviation","DirectorBrief","2025-10-17T04:00:00Z","2025-10-17T17:00:00Z","None","0","0","0","0",,"The pilot’s inability to maintain directional control following a collision with a boulder during an off airport precautionary landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Attain/maintain not possible, Environmental issues - Physical environment - Object/animal/substance - Debris/dirt/foreign object - Effect on operation, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot",,"41.216189999999997","-111.14103","GARY WEAVER","CCK-1865","AIR",,,"true","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200666","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200666/pdf"
"ANC25LA074","ACC","200536","2025-07-11T04:00:00Z","Nelson Lagoon","Alaska","United States",,"N109KS","1295","false","Aviation","DirectorBrief","2025-09-05T04:00:00Z","2025-09-05T18:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain clearance from a creek bank while maneuvering to land.","Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Environmental issues - Physical environment - Terrain - Sloped/uneven terrain - Response/compensation",,"55.903278999999998","-161.73183","DEHAVILLAND","BEAVER DHC-2 MK.1","AIR","NONE","Remote Beach","false","1","REC",,"BUS","091","Substantial","VMC","RS SPECIALTIES LLC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200536","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200536/pdf"
"ANC25LA075","ACC","200537","2025-07-10T18:00:00Z","Palmer","Alaska","United States",,"N8979D","18-7509053","false","Aviation","DirectorBrief","2026-01-09T05:00:00Z","2026-01-09T19:00:00Z","None","0","0","0","0",,"The pilot's excessive braking during the landing roll, resulting in a nose over.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Surface speed/braking - Incorrect use/operation, Environmental issues - Physical environment - Terrain - Rough terrain - Contributed to outcome",,"61.409999999999997","-148.56","PIPER","PA-18-150","AIR","NONE","Landing Strip","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200537","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200537/pdf"
"DCA25WA326","ACC","201011","2025-07-10T17:05:00Z","Bologna",,"Italy",,"EI-EFE",,"false","Aviation","","2025-10-08T04:00:00Z",,"Serious","0","1","0","1",,,,,,,"BOEING","737","AIR",,,"false",,,,,"129","None",,"Ryanair","N/A",,"Final","","None"
"ANC25LA073","ACC","200520","2025-07-10T17:00:00Z","Palmer","Alaska","United States",,"N27293","18-3367","false","Aviation","DirectorBrief","2026-01-09T05:00:00Z","2026-01-09T19:00:00Z","None","0","0","0","0",,"The pilot’s excessive braking during the landing roll, resulting in a nose over. Contributing to the accident was the pilot’s decision to continue the landing after determining the landing area was unsuitable.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Surface speed/braking - Incorrect use/operation, Environmental issues - Physical environment - Terrain - Rough terrain - Contributed to outcome",,"61.409999999999997","-148.56","PIPER","PA-18-135","AIR","NONE","River Bed","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200520","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200520/pdf"
"ERA25LA263","ACC","200522","2025-07-10T00:26:00Z","Fort Lauderdale","Florida","United States",,"N1293T","34-7250283","false","Aviation","DirectorBrief","2025-11-14T05:00:00Z","2025-11-14T18:00:00Z","None","0","0","0","0",,"The flight instructor’s inadequate supervision and delayed remedial actions during the landing approach, which resulted in the airplane contacting the runway with the landing gear retracted.","Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Not used/operated, Personnel issues - Action/decision - Action - Forgotten action/omission - Instructor/check pilot, Personnel issues - Action/decision - Action - Delayed action - Instructor/check pilot, Personnel issues - Psychological - Attention/monitoring - Monitoring other person - Instructor/check pilot",,"26.198195999999999","-80.174549999999996","PIPER","PA34","AIR","FXE","Fort Lauderdale Executive","false","2","REC",,"INST","091","Substantial","VMC","ATA Flight School","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200522","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200522/pdf"
"ERA25LA261","ACC","200503","2025-07-09T19:20:00Z","Century","Florida","United States",,"N3254C","17256156","false","Aviation","",,,"None","0","0","0","0",,,,,"30","-87","CESSNA","172H","AIR","N/A",,"false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200503/pdf"
"CEN25LA245","ACC","200504","2025-07-09T15:49:00Z","Greeley","Colorado","United States",,"N81210","R46-111","false","Aviation","DirectorBrief","2025-09-18T04:00:00Z","2025-09-18T17:00:00Z","None","0","0","0","0","0","The pilot’s inability to maintain directional control during landing due to excessive wear in the tailwheel steering assembly.","Aircraft - Aircraft systems - Landing gear system - Landing gear steering system - Fatigue/wear/corrosion, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Attain/maintain not possible",,"40.429000000000002","-104.64","FAIRCHILD","24R","AIR","GXY","GREELEY-WELD COUNTY","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200504","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200504/pdf"
"ANC25LA070","ACC","200502","2025-07-09T14:07:00Z","Homer","Alaska","United States",,"N2694D","20846","false","Aviation","DirectorBrief","2025-09-05T04:00:00Z","2025-09-05T18:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain directional control during landing, which resulted in a ground loop.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"59.648099999999999","-151.5299","CESSNA","170B","AIR","HOM","Homer Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200502","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200502/pdf"
"ERA25LA267","ACC","200538","2025-07-09T13:22:00Z","Inlet","New York","United States",,"N67RW","12526","false","Aviation","DirectorBrief","2025-11-20T05:00:00Z","2025-11-20T18:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain control of the helicopter during the landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"43.742452","-74.754323999999997","ROBINSON HELICOPTER COMPANY","R44 II","HELI","N/A",,"false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200538","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200538/pdf"
"GAA25WA223","ACC","200690","2025-07-09T11:45:00Z","Voglans","Other Foreign","France",,"F-GTPL","2408","false","Aviation","","2025-10-27T04:00:00Z",,"Fatal","3","0","0","3","0",,"Not determined - Not determined - (general) - (general) - Other authority investigated",,"45.621831","5.8812470000000001","ROBIN","DR400","AIR","LFLB",,"false",,"REC",,,"NUSN","Destroyed",,,"N/A",,"Final","","None"
"CEN25LA244","ACC","200498","2025-07-08T19:54:00Z","Lambertville","Michigan","United States",,"N1229V","411110","false","Aviation","DirectorBrief","2025-09-18T04:00:00Z","2025-09-18T17:00:00Z","Minor","0","0","1","1",,"The pilot’s failure to land at the manufacturer’s recommended approach speed, which resulted in a runway excursion, and impact with trees.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - (general) - Pilot",,"41.735875","-83.655764000000005","CESSNA AIRCRAFT CO","LC41-550FG","AIR","DUH","Toledo Suburban Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200498","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200498/pdf"
"CEN25LA243","ACC","200495","2025-07-08T19:45:00Z","Seguin","Texas","United States",,"N97577","108-577","false","Aviation","DirectorBrief","2025-10-30T04:00:00Z","2025-11-04T18:00:00Z","Serious","0","1","0","1",,"The pilot’s failure to turn off the magneto switch before repositioning the propeller by hand which resulted in an inadvertent engine start.","Aircraft - Aircraft power plant - Ignition system - Magneto/distributor - Incorrect use/operation, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Aircraft - Aircraft power plant - Engine (reciprocating) - (general) - Unintentional use/operation",,"29.495661999999999","-98.158636999999999","STINSON","108","AIR","1TE4","Zuehl","false","1","REC",,"PERS","091","None","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200495","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200495/pdf"
"WPR25LA204","ACC","200487","2025-07-08T19:40:00Z","Coolin","Idaho","United States",,"N41VH","E-2832","false","Aviation","",,,"Minor","0","0","2","2",,,,,"48.524025999999999","-116.82374","BEECH","A36","AIR","66S","CAVANAUGH BAY","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200487/pdf"
"CEN25LA241","ACC","200493","2025-07-08T12:36:00Z","Jenison","Michigan","United States",,"N29342","17700825","false","Aviation","DirectorBrief","2025-10-30T04:00:00Z","2025-11-04T18:00:00Z","Minor","0","0","2","2",,"The pilot’s failure to maintain airplane control and clearance from trees during takeoff.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Incorrect use/operation, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained",,"42.936611999999997","-85.805401000000003","CESSNA","177","AIR","08C","Riverview","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200493","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200493/pdf"
"CEN25LA242","INC","200494","2025-07-07T16:57:00Z","Ingram","Texas","United States",,"UNREG",,"false","Aviation","",,,"None","0","0","0","0",,,,,"30.077400000000001","-99.240300000000005","SIKORSKY","UH60","HELI",,,"false","2",,,"PUBU","PUBU","Minor","VMC","National Guard","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200494/pdf"
"WPR25LA206","ACC","200509","2025-07-07T14:50:00Z","Page","Arizona","United States",,"N9019D","22-6154","false","Aviation","DirectorBrief","2025-08-21T04:00:00Z","2025-08-21T17:00:00Z","None","0","0","0","0",,"The pilot's failure to maintain directional control during the landing roll with a quartering tailwind.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Effect on operation",,"36.926068999999998","-111.44835","PIPER","PA-22-160","AIR","PGA","PAGE MUNI","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200509","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200509/pdf"
"ERA25FA260","ACC","200482","2025-07-07T14:30:00Z","Sanford","North Carolina","United States",,"N5656M","0341","false","Aviation","",,,"Fatal","4","0","0","4","0",,,,"35.507010999999999","-79.141281000000006","CIRRUS DESIGN CORP","SR22T","AIR",,,"false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200482/pdf"
"CEN25LA240","ACC","200479","2025-07-07T10:30:00Z","La Garita","Colorado","United States",,"N952SA","CCK-1865-1088","false","Aviation","DirectorBrief","2025-10-23T04:00:00Z","2025-10-23T17:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain clearance from terrain while maneuvering at low altitude in mountainous terrain. Contributing was the pilot’s inadequate preflight planning and aeronautical decision making.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Climb rate - Not attained/maintained, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - High density altitude - Effect on operation, Environmental issues - Physical environment - Terrain - Mountainous/hilly terrain - Effect on operation",,"37.841752999999997","-106.41495","CUB CRAFTERS","CCK-1865","AIR",,,"true","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200479","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200479/pdf"
"GAA25WA202","ACC","200480","2025-07-06T19:19:00Z","Condor","Other Foreign","Canada",,"C-GKVX",,"false","Aviation","",,,"Fatal","1","1","0","2",,,,,"52.298380999999999","-114.46201000000001","BELL","206","HELI","CTS6",,"false","1",,,"BUS","NUSN","Substantial",,,"N/A",,"Prelim","","None"
"GAA25WA215","INC","200607","2025-07-06T18:50:00Z","Mallorca",,"Spain",,"CN-SRA",,"false","Aviation","","2026-02-23T05:00:00Z",,"None","0","0","0","0",,,,,"39.549999999999997","2.7400000000000002","CESSNA","650","AIR","LEPA","Palma De Mallorca","false","2",,,,"UNK","Minor",,"SARAHAIRWAYS","N/A",,"Final","","None"
"WPR25FA205","ACC","200490","2025-07-06T14:45:00Z","Eagle Nest","New Mexico","United States",,"N5009B","D-4269","false","Aviation","",,,"Fatal","1","0","0","1",,,,,"36.490960000000001","-105.13582","BEECH","F35","AIR",,,"false","1",,,"PERS","091","Destroyed","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200490/pdf"
"WPR25LA203","ACC","200486","2025-07-06T14:00:00Z","Park City","Utah","United States",,"N715SG","1261","false","Aviation","DirectorBrief","2025-09-05T04:00:00Z","2025-09-05T18:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain rotor rpm during an approach to landing in a mountainous area, which resulted in a collision with terrain.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft propeller/rotor - Main rotor system - Main rotor blade system - Capability exceeded",,"40.579999999999998","-111.52","ROBINSON HELICOPTER","R44","HELI","NA",,"false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200486","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200486/pdf"
